Epoch,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
10,0.0042957673,0.033041213,0.02149124,0.03124718,0.07101194,0.046972133,0.0226689,0.009155441,0.098309726,0.03811294,0.073550045,0.061693445,0.02593372,0.06081698,0.007908484,0.086199306,0.0034456376,0.025670087,0.098622814,0.028982982,0.07821402,0.020421557,0.07377249,0.006405144,0.027469723,0.02140306,0.12384402,0.03385376,0.037333954,0.0134655405,0.11387172,0.028498843,0.22463952,0.18016285,0.02868187,0.5069495,0.05052503,0.042098105,0.023451608,0.08709236,0.050202195,0.0003350372
11,0.007907922,0.047959827,0.046242792,0.019808715,0.05770431,0.013634943,0.029096315,0.014385459,0.012850632,0.07006789,0.08342656,0.042026628,0.05759626,0.008024542,0.037042856,0.35887593,0.19544548,0.20964345,0.26667586,0.13858382,0.033411972,0.022743518,0.07448771,0.10182138,0.077254325,0.20716086,0.08278766,0.05370818,0.045132764,0.01870427,0.011074545,0.05780156,0.024385672,0.044697627,0.046909545,0.012022133,0.07987117,0.0054756505,0.12057482,0.02686917,0.04404564,0.022916699
12,0.016944192,0.09030633,0.10978097,0.19946009,0.11085597,0.02039662,0.02207108,0.05246784,0.058081195,0.065402836,0.069768764,0.16603473,0.47453573,0.0062247165,0.025143493,0.06080442,0.3857088,0.075814664,0.2836751,0.10181633,0.12992096,0.13194166,0.16422291,0.034788758,0.15716814,0.084864676,0.08876633,0.05492968,0.02624431,0.01611716,0.006269973,0.019638773,0.0111867795,0.09221989,0.05727342,0.011979682,0.042061973,0.025147371,0.010321831,0.03652144,0.031676415,0.033431422
13,0.094026655,0.13617373,0.05508882,0.0415464,0.024934612,0.20495147,0.019994393,0.0267308,0.049534768,0.021914009,0.011990582,0.027442038,0.011049892,0.024279676,0.012138521,0.008007087,0.0047322256,0.014785538,0.012070477,0.04348325,0.017278602,0.019605653,0.023077656,0.053282984,0.050811723,0.05368275,0.0032860222,0.27674767,0.014691459,0.0007036267,0.08603846,0.055024408,0.10108655,0.0058189826,0.080280975,0.03230314,0.045623068,0.027438447,0.006829561,0.009337935,0.03137227,0.009921848
14,0.004565888,0.015707448,0.0140006095,0.006877233,0.0014608725,0.0064778486,0.018605055,0.0870559,0.039158076,0.0030694779,0.022596372,0.03341747,0.00417219,0.0055474774,0.0040288735,0.037756294,0.014313139,0.02333137,0.04131123,0.007179438,0.00828367,0.053872667,0.025432445,0.05611776,0.030749159,0.00690576,0.04042947,0.017776372,0.034326807,0.013019102,0.021058308,0.01254357,0.0053652436,0.0079243975,0.004306326,0.014461264,0.013777477,0.0044249017,0.008326443,0.42539662,0.048322733,0.020332368
15,0.023287762,0.010318896,0.0004632522,0.053986795,0.04518843,0.021524478,0.080275744,0.057981167,0.015297755,0.051038273,0.015774813,0.003689947,0.0067663337,0.008485253,0.10900973,0.04380796,0.024336422,0.021061795,0.018833078,0.013707731,0.007518233,0.0074829077,0.0021721288,0.10100265,0.15510963,0.0292978,0.26428783,0.005233926,0.032592297,0.02288526,0.009285235,0.009236425,0.006248027,0.0026558659,0.0045914687,0.018824726,0.019781517,0.024355542,0.018670633,0.009254385,0.006114624,0.03940693
16,0.049807303,0.026757281,0.07683956,0.090760335,0.052632682,0.00773626,0.010826548,0.03998317,0.01328696,0.038502205,0.071260914,0.041146412,0.018426463,0.012558127,0.014272021,0.031762578,0.063269176,0.024003563,0.0728727,0.03056007,0.034778826,0.039745055,0.026490312,0.25108862,0.030889109,0.09133705,0.08225832,0.036348265,0.061507337,0.005626371,0.014833432,0.016327346,0.018838536,0.002603828,0.03238652,0.0121508865,0.014141722,0.01030516,0.012127739,0.010651395,0.0051819165,0.012373467
17,0.0038782698,0.008896947,0.0186523,0.03532279,0.018749414,0.0028597107,0.0209667,0.03079088,0.016881954,0.01660262,0.0044062156,0.003666002,0.01851603,0.028383125,0.22304745,0.010783973,0.0099187,0.009824651,0.0039071175,0.011526365,0.02746852,0.0079676,0.020352742,0.026542202,0.034149528,0.016213791,0.019410001,0.07172147,0.03351208,0.008595493,0.02478321,0.0031050304,0.038065538,0.01074617,0.0051894845,0.012294618,0.0045313095,0.01147343,0.020537836,0.02269999,0.003375784,0.011457491
18,0.014289405,0.00906842,0.04728268,0.008122689,0.020102559,0.023375792,0.0027775597,0.007008193,0.009042823,0.008390808,0.036502592,0.004231805,0.023281923,0.0059191557,0.0027297414,0.09242545,0.025274046,0.010310607,0.004191474,0.16121522,0.030838214,0.013707458,0.013794466,0.0043441295,0.027082384,0.034137696,0.026345927,0.004696218,0.004868188,0.005123754,0.004158198,0.015181145,0.009677279,0.01743112,0.01133697,0.006097532,0.0033595045,0.010817851,0.046720844,0.123680815,0.0060474556,0.0045598806
19,0.0102603715,0.0010134941,0.0052554524,0.01989058,0.03474051,0.0033994073,0.0015734126,0.01937768,0.03728459,0.03826244,0.051539533,0.0339727,0.01169795,0.00405234,0.021944912,0.0029983874,0.15674111,0.013391466,0.007829195,0.009994621,0.0058621215,0.037634425,0.020078383,0.055594645,0.019688584,0.025144927,0.010277751,0.008158846,0.00644689,0.21036848,0.007843148,0.018382097,0.018323567,0.015578867,0.0055438974,0.0006219648,0.0472118,0.04923484,0.06339973,0.016585875,0.008182902,0.00550388
20,0.011160713,0.040425453,0.021055501,0.024984634,0.03240001,0.0021789237,0.004251241,0.005616998,0.011363951,0.0015963352,0.002368557,0.0018369311,0.00255852,0.018704152,0.0031158929,0.020768944,0.009148946,0.03021852,0.015240216,0.0038880291,0.01459389,0.011055464,0.008512727,0.0142559735,0.0017067825,0.024519997,0.0073548853,0.088424,0.021455817,0.007711363,0.31352913,0.005402284,0.016358374,0.019124314,0.033709053,0.025736444,0.13563932,0.0074256174,0.011272967,0.01735776,0.0067283367,0.02657112
21,0.05941034,0.060489163,0.008454104,0.0011980628,0.016253298,0.002838389,0.01094373,0.026746094,0.0073656575,0.009948314,0.012159405,0.00088951126,0.014865143,0.23884775,0.0142679615,0.026338302,0.10558329,0.014475637,0.015526205,0.0064833756,0.020071443,0.012707493,0.013504915,0.001010981,0.0064955927,0.0017379208,0.0068764635,0.003685949,0.017379811,0.017770637,0.0061113643,0.0071751783,0.0044131475,0.004527798,0.012760701,0.012194015,0.004916289,0.03675681,0.0046440107,0.014315142,0.010618124,0.012771982
22,0.0023163487,0.001266891,0.00788266,0.0061684926,0.015477824,0.008500893,0.007253519,0.0018726336,0.005636974,0.0015844863,0.009216896,0.014826717,0.015914109,0.023293775,0.02779693,0.00874877,0.021191599,0.006404151,0.0054509686,0.006319666,0.009191785,0.013496385,0.0018528571,0.013277924,0.0034951493,0.015911616,0.0043635303,0.0027750183,0.006484181,0.32144135,0.015537191,0.017069906,0.025389425,0.024462683,0.0028591559,0.005043377,0.0057031517,0.030248553,0.019947162,0.035993684,0.030144844,0.013444777
23,0.0016104301,0.02066899,0.01287992,0.021379612,0.02746476,0.015058393,0.0055460613,0.00118682,0.00433552,0.013717127,0.006277478,0.008522457,0.021792281,0.00043067848,0.0051843002,0.0067568747,0.0036055734,0.011569509,0.0009788388,0.0006589449,0.0040305858,0.005732497,0.00083225477,0.0020106952,0.00994136,0.32000676,0.013243392,0.0075533125,0.0047970237,0.0021111167,0.013336137,0.004477816,0.00774473,0.0038304317,0.005834702,0.0021015285,0.001870938,0.008231849,0.005050845,0.0022437677,0.009485012,0.009860326
24,0.0029058869,0.0043850592,0.006972501,0.0024604518,0.0033919492,0.0015693248,0.014882082,0.0033349697,0.0013194729,0.0002464495,0.001238133,0.0026353188,0.0017539233,0.00030984764,0.009219948,0.009318032,0.005347669,0.049344223,0.0008708342,0.0013224054,0.009870858,0.0048265867,0.0037381698,0.0069071194,0.0028216739,0.0040118564,0.003971327,0.008006129,0.0026770972,0.0044671763,0.005793022,0.23935212,0.00027959605,0.004120543,0.0034641987,0.0022106294,0.0039401613,0.0030043635,0.03076907,0.0072596907,0.014670452,0.0075987405
25,0.006117816,0.003174228,0.00032319818,0.008054141,0.0061532687,0.0035624532,0.0025912523,0.003188687,0.0019721247,0.01552747,0.0041657165,0.0033464683,0.0009895994,0.0006416099,0.040794846,0.0072338036,0.033852577,0.050057508,0.0034980446,0.0022738348,0.0017163414,0.0045985826,0.005064127,0.014729271,0.015850645,0.0016636755,0.0012395857,0.004276043,0.0052216602,0.0033530928,0.005632351,0.017324101,0.012747692,0.0008615706,0.0077170054,0.30061802,0.021569284,0.016713206,0.006740188,0.016493503,0.013656075,0.028973663
26,0.0068013375,0.0053316457,0.0030603982,0.0048421933,0.0014689252,0.0015769543,0.06262883,0.005101508,0.0016411631,0.002172464,0.047854207,0.0035272576,0.263669,0.0030123547,0.0008618341,0.0006774562,0.0012180504,0.009502557,0.020103024,0.009498627,0.00277816,0.011964735,0.0039052533,0.011512727,0.008023237,0.005193964,0.0065765036,0.009299162,0.004273966,0.010271964,0.0068349373,0.005732169,0.001984892,0.0010808058,0.006738344,0.008681044,0.04255619,0.005692168,0.0041212286,0.010683117,0.0021242418,0.0018573144
27,0.0010398433,0.0017675515,0.23972297,0.0067624045,0.0027507497,0.020517588,0.003014927,0.010624544,0.0003881708,0.0019098463,0.009267202,0.009742313,0.0036974577,0.007501549,0.00069857104,0.004670835,0.006207595,0.0027096982,0.0048235776,0.0030808705,0.0051568393,0.0055027185,0.0046835006,0.0017324486,0.0016074798,0.0041697896,0.0040676706,0.008804997,0.012504755,0.016631836,0.015754206,0.007894579,0.0064439313,0.0026194488,0.00748202,0.011074068,0.0059274193,0.0079778675,0.010972068,0.0062717344,0.0069128624,0.01867389
28,0.048919935,0.044186674,0.027518434,0.0290183,0.019308075,0.0030318077,0.014601473,0.015092097,0.026035022,0.038810946,0.044096,0.024617279,0.025457859,0.023133732,0.006995061,0.004486109,0.024220362,0.014283285,0.039512962,0.04208709,0.051048733,0.03560537,0.046795473,0.0102601405,0.006990343,0.0037822279,0.007042802,0.02140054,0.022705158,0.027757876,0.014832399,0.0028097935,0.0014481436,0.0035398018,0.351632,0.020017155,0.02657045,0.009982418,0.013033969,0.02850678,0.0032233587,0.011578158
29,0.011035985,0.009535866,0.033916928,0.030448077,0.018361546,0.020596907,0.0021305904,0.00562393,0.0038303542,0.014583357,0.009110778,0.010121452,0.0064982846,0.023793112,0.005302731,0.0035077096,0.010140993,0.0036158194,0.0012895438,0.0036498257,0.014920454,0.008785329,0.0014339546,0.0063343793,0.0036863992,0.009229824,0.00035583787,0.0011319823,0.010520418,0.0071377284,0.004460617,0.013506451,0.00076648005,0.01016371,0.2731855,0.010816018,0.0039121895,0.003311436,0.0010317864,0.0061463495,0.0135467835,0.00039456817
