Epoch,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
11,0.0066058766,0.03426742,0.009440457,0.009295454,0.005122165,0.014102539,0.121129215,0.038341887,0.19004886,0.03781418,0.030463595,0.033788417,0.021676334,0.007546477,0.012840426,0.02317593,0.018863237,0.011811893,0.034139305,0.017566133,0.04003869,0.033327233,0.16250214,0.034586947,0.022480609,0.055398364,0.10400601,0.10657764,0.09713058,0.08077103,0.07574116,0.13221905,0.010242705,0.11336505,0.07717584,0.097868554,0.055298183,0.056094423,0.0018225664,0.05583448,0.084406435,0.022898488,0.019020353,0.046802558,0.0032883156
12,0.03501779,0.042224884,0.0056025875,0.0056170295,0.03410442,0.08719514,0.015784597,0.020092115,0.03035121,0.01553875,0.006313807,0.0081279,0.015815563,0.015657345,0.03388326,0.006411863,0.0028639808,0.08028034,0.051339887,0.017977707,0.029824981,0.010974951,0.018619861,0.023682674,0.0077189896,0.010113713,0.005705532,0.0081903925,0.034828644,0.031118369,0.040999874,0.032326307,0.018979803,0.001880169,0.032838725,0.02052726,0.025133263,0.0074669486,0.016474891,0.0008497208,0.09946,0.014016729,0.06803088,0.0863218,0.057255715
13,0.029897144,0.006338374,0.0015147165,0.010997873,0.073206395,0.09057461,0.007024614,0.039321773,0.0322068,0.015360285,0.07196924,0.071725085,0.10329937,0.037606094,0.08319317,0.026708972,0.009454802,0.01204009,0.052379116,0.062346287,0.011936786,0.021148631,0.008451056,0.0077966675,0.019541867,0.005013847,0.0143964365,0.0014370697,0.008488346,0.0055594468,0.0038835516,0.013666114,0.004159142,0.0068451427,0.027564486,0.017738858,0.0057443706,0.012494452,0.030706793,0.04461769,0.032002136,0.00662221,0.015001581,0.015166629,0.0115998965
14,0.02073385,0.03264591,0.010826594,0.007471238,0.05480223,0.009181998,0.0066070086,0.0026032398,0.02665051,0.041869342,0.02560845,0.048918996,0.017176487,0.066501945,0.03584387,0.03173868,0.01729455,0.009002657,0.0061606355,0.041623667,0.034803163,0.029843815,0.009844462,0.022453537,0.005272216,0.023505278,0.010977967,0.012871057,0.0032586863,0.020431621,0.0024493886,0.012847286,0.0013334358,0.02174344,0.0058676978,0.01710122,0.013039362,0.0060329414,0.011987056,0.004701296,0.019931747,0.012790728,0.018980602,0.0034842186,0.0033267136
15,0.0077545387,0.041272573,0.02182522,0.017815635,0.04580129,0.0050789854,0.03581225,0.047191933,0.058069766,0.03337146,0.039355233,0.0069493055,0.0022546272,0.008772014,0.039319344,0.028072495,0.018317316,0.01642027,0.0066539673,0.01681244,0.008376537,0.008785093,0.00021990502,0.02614624,0.015534853,0.0034895188,0.0107339695,0.0061613685,0.01446775,0.017826216,0.016948024,0.0052834013,0.012439503,0.0020435338,0.009989185,0.0072584194,0.010363895,0.008600711,0.015714422,0.031077418,0.025543565,0.020998515,0.0029596714,0.0015120048,0.002723874
16,0.0046824613,0.010052351,0.0029119966,0.0349986,0.030568266,0.013182709,0.019355854,0.003815696,0.03304226,0.00851643,0.06417705,0.067426555,0.04230711,0.04460393,0.018996444,0.009467447,0.004161911,0.0029996145,0.047835022,0.10602099,0.084289536,0.02719014,0.048389185,0.00057105604,0.0290364,0.0036268863,0.0022343416,0.0114561645,0.003906544,0.0025054635,0.002688476,0.009724471,0.0054814247,0.021180732,0.0031338907,0.023028668,0.018115543,0.0055862605,0.015082774,0.023144701,0.020780448,0.0052767596,0.006718422,0.0040497174,0.0024042353
17,0.010689919,0.0040316973,0.0030440218,0.010262227,0.009986551,0.01263188,0.0073275007,0.006116158,0.005345913,0.011135327,0.0023639328,0.0013135091,0.0047879578,0.004153798,0.012157104,0.003511,0.0034482777,0.0010573894,0.009114183,0.005789075,0.0012111166,0.0075114993,0.021733869,0.0030526686,0.003819567,0.016760483,0.009622588,0.009289837,0.0072423536,0.005661397,0.0060196556,0.0038015128,0.010551925,0.034164134,0.001274665,0.005226857,0.0051669534,0.0040375604,0.006949442,0.003324161,0.004664079,0.004197481,0.021424254,0.010442013,0.0052414015
18,0.004259122,0.0024861244,0.0044702976,0.007688056,0.0040093786,0.0019470796,0.012278015,0.007166931,0.018422492,0.00074928487,0.02192077,0.006002799,0.0018240107,0.014338985,0.020145511,0.006811335,0.016776018,0.003336782,0.020848813,0.022583257,0.012830429,0.0037722597,0.01044702,0.0136141125,0.010197246,0.0042140298,0.0005300939,0.0037559576,0.004864803,0.0023708616,0.014533159,0.00046480866,0.01624323,0.021553596,0.009254202,0.0005132944,0.0023220945,0.008926734,0.018218845,0.005766423,0.017255783,0.005201359,0.026209202,0.049729288,0.04074397
19,0.03747398,0.011480393,0.00041895107,0.002994,0.009165566,0.0051572523,0.005176561,0.005502846,0.0011462817,0.013135127,0.0039930865,0.005500226,0.009079151,0.008679041,0.0045456984,0.0035276636,0.00825656,0.0058502094,0.0023331419,0.0076364838,0.020288717,0.0077588656,0.0110680815,0.0042805695,0.004768252,0.0014006748,0.0003972286,0.015272049,0.0066891955,0.004477576,0.012483133,0.015536157,0.008291563,0.004721371,0.020097341,0.013063957,0.014254518,0.0060064145,0.00074850983,0.01951625,0.013389727,0.02396611,0.027129244,0.011650914,0.008856207
20,0.008672787,0.0063065393,0.0043772054,0.0044986866,0.004049509,0.0029807282,0.002768556,0.0035412095,0.0071473764,0.00644059,0.0019871972,0.003352024,0.014685346,0.0096587455,0.003866617,0.02219026,0.0029149796,0.010826924,0.013379635,0.0035627538,0.005199903,0.013536552,0.010366534,0.013492807,0.002736495,0.002062959,0.008370539,0.017843675,0.002763555,0.0018472219,0.0057544447,0.013784105,0.033153106,0.0041562845,0.0026729712,0.0031794077,0.0045717587,0.0065492652,0.014160847,0.002717975,0.0014411293,0.0040155915,0.0030270747,0.009969773,0.0034992925
21,0.011730125,0.00072404044,0.00066537556,0.0061805667,0.03368704,0.016154682,0.0029286346,0.0039866413,0.008646953,0.014051648,0.022398409,0.004730196,0.00021823203,0.0005583687,0.00035257693,0.0041869646,0.0074362187,0.0012378256,0.00787768,0.008767038,0.014200849,0.02069885,0.0029591075,0.0053894576,0.0028756098,0.004679861,0.0058621494,0.010857992,0.0065046437,0.0031969517,0.011584935,0.008838568,0.0044813333,0.014911809,0.0034798463,0.005311111,0.0011190757,0.00272855,0.009185319,0.0040929504,0.0017665876,0.008724742,0.012308858,0.0035491143,0.00089042925
22,0.0023840358,0.0006238319,0.00091905356,0.011861793,0.0039080977,0.0038063661,0.008571189,0.00060532347,0.0024221614,0.0128509505,0.01777578,0.0035953,0.003540476,0.0009524713,0.0017266911,0.00662088,0.0027108756,0.005111211,0.01059189,0.0056771464,0.0011397233,0.002503094,0.011161214,0.0013514998,0.0077034007,0.0007169845,0.0020120302,0.0018569075,0.015864095,0.0039304816,0.0026079926,0.00227214,0.0022384317,0.004025788,0.002840761,0.0049577956,0.015085298,0.003137798,0.013365165,0.0023071996,0.0012651796,0.0018247258,0.0026606133,0.0011118266,0.008183285
23,0.0023322958,0.008960441,0.003097828,0.004163071,0.010689906,0.0076419483,0.0010915624,0.00050976,0.006512719,0.014714849,0.003102352,0.0015723889,0.0012120025,0.0024555905,0.0038807318,0.0033475743,0.0017007836,0.00043772312,0.005729925,0.00021456304,0.0036477062,0.004222536,0.011259421,0.0018117024,0.008843608,0.0119501,0.000405671,0.003643501,0.0032033084,0.0035398703,0.003714494,0.004309334,0.004124637,0.000933575,0.003027759,0.005794623,0.003221233,0.00034173272,0.0021740291,0.0005612526,0.0027826247,0.004691938,0.0019378398,0.017139835,0.003955439
24,0.0034303686,0.0036698987,0.0029315883,0.0019380226,0.0014270918,0.006586645,0.001265077,0.0013488177,0.0021040533,0.002360866,0.002925625,0.003759387,0.0029154134,0.0018134442,0.0025129411,0.003484393,0.0034276755,0.003426853,0.0075305407,0.0011287178,0.006482874,0.0069622863,0.013818506,0.008537709,7.701479e-05,0.0027820757,0.00677957,0.0019270165,0.001103465,0.0031928737,0.0037557965,0.0023361046,0.00028087216,0.006315643,0.0019370533,0.0023440432,0.0034989775,0.0028648812,0.014037989,0.0087913405,0.005486191,0.0019110071,0.0007899705,0.0018896664,0.023575995
25,0.0046540536,0.0167234,0.0040477877,0.004824675,0.00096412085,0.0032456447,0.014020257,0.024162874,0.012754855,0.004400937,0.008956253,0.006274617,0.0098768715,0.032436997,0.02763439,0.020885011,0.026590668,0.018957846,0.0018986885,0.007226802,0.022792958,0.013448927,0.013825966,0.011278463,0.0017869996,0.0057036127,0.005481992,0.005114014,0.017064024,0.006239935,0.0073186206,0.010439386,0.0067303367,0.003356994,0.0028561924,0.00229506,0.0016265569,0.003341186,0.0036041944,0.0029079965,0.0021796792,0.0020267286,0.0016958341,0.0017684029,0.00017103807
26,0.003956623,0.0093864575,0.008579507,0.004665245,0.00081644935,0.003574738,0.00089825864,0.0006967214,0.0056608757,0.0062248185,0.005940195,0.0003406564,0.0010457677,0.0011667386,0.0067306575,0.019151963,0.0051976764,0.0012887334,0.00727216,0.0047826525,0.000796841,0.00015569963,0.0025090668,0.004847351,0.0048069716,0.0026392452,0.02449254,0.002019933,0.0012479897,0.0024520895,0.00491904,0.003238734,0.004454895,0.0027866946,0.0018128066,0.009501845,0.0033660657,0.00091630034,0.00054518116,0.004586421,0.0042898953,0.0032733814,0.0011691713,0.0053484202,0.006299171
27,0.0125244465,0.0032967366,0.010723429,0.012885651,0.010430128,0.0025930083,0.00055997696,0.0045102634,0.015581511,0.013435828,0.0047168736,0.0018255482,0.0038202824,0.0049725748,0.0032449318,0.010295952,0.0061525274,0.0076204315,0.0015840484,0.0023394895,0.008650357,0.0044395565,0.0012327749,0.006943745,0.0066454266,0.004766853,0.00345344,0.00082103506,0.0030774325,0.0068993876,0.0031250715,0.0037035225,0.0056323283,0.0017332498,0.0064297095,0.014492611,0.005738245,0.011970661,0.008182205,0.0047209295,0.002278162,0.0012237832,0.010350915,0.0025544502,0.021090778
28,0.00020142544,0.000671129,0.0043043583,0.0012657496,0.0046635284,0.001289875,0.00046879216,0.00012062688,0.0022443312,0.0015527897,0.00075011817,0.0010175938,0.00052915304,0.00046462615,0.0015452547,0.0064553088,0.0012748584,0.00622027,0.0038918476,0.0014585092,0.0028103092,0.00087657786,0.0012847108,0.0026642326,0.0015247577,0.0019143054,0.0041444805,0.0034982176,0.0042572264,0.0023893584,0.0017080464,0.0034622967,0.0019028625,0.0030728672,0.003103542,0.0017057194,0.007400935,0.0066513093,0.00278095,0.0025704834,0.00051802985,0.009185249,0.003978608,0.004412152,0.00045069805
29,0.0008239853,0.002230471,0.0030257497,0.0021906102,0.006903103,0.00042752153,0.0016057245,0.0040769344,0.0048155175,0.0016033361,0.003268787,0.0064224354,0.0051573776,0.011878294,0.004569321,0.007111421,0.00018801332,0.0021568146,0.003816601,0.0062301583,0.0011622868,0.0002939543,0.0023564696,0.006872412,0.0018794546,0.0014913729,0.0025634933,0.0032383874,0.0021888278,0.0024301433,0.001104581,0.00023615255,0.003632447,0.00091081415,0.0024865482,0.0030360136,0.002461155,0.0009056756,0.001870108,0.0009224793,0.0018158464,0.0011085222,0.006002232,0.0016427923,0.00029142975
