Epoch,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
10,0.0055634454,0.016420698,0.014434539,0.0069516134,0.00445798,0.013269031,0.030500863,0.01788392,0.003991765,0.015365113,0.061003428,0.008519257,0.016044687,0.041604705,0.028741457,0.01455331,0.028401403,0.026529115,0.013690064,0.011405949,0.007447091,0.004339432,0.0073545487,0.01877625,0.006070489,0.054830335,0.01892095,0.03271597,0.04374176,0.09746826,0.07247307,0.039154664,0.033519574,0.03782133,0.0089821145,0.007497144,0.015410021,0.011803653,0.026927821,0.008875684
11,0.026377993,0.0025721886,0.028365146,0.007114104,0.015176185,0.05567261,0.04828865,0.019334774,0.0102504995,0.0020510757,0.019406233,0.008354308,0.009988285,0.009978464,0.03144511,0.01594572,0.0029670298,0.005486612,0.0061083464,0.03951589,0.011953181,0.025705598,0.01476466,0.07991256,0.0024033068,0.02397078,0.03144566,0.0183504,0.005012402,0.006870418,0.016108472,0.029646065,0.00660277,0.08303929,0.010614374,0.087982655,0.06916706,0.008656735,0.026387967,0.038061876
12,0.07291867,0.064120136,0.04127168,0.03293093,0.004010195,0.028012093,0.062630236,0.1766698,0.07982514,0.024615094,0.014584104,0.013641518,0.024380052,0.05432134,0.006502457,0.010139047,0.017533565,0.017380614,0.053869665,0.08158526,0.050901636,0.0916907,0.020958088,0.0029116306,0.026632264,0.030193493,0.05036795,0.05084636,0.011729668,0.0069613694,0.04450042,0.029553663,0.018335527,0.011218811,0.057272732,0.006325904,0.025600465,0.016216235,0.0049796235,0.008415324
13,0.055294782,0.02538351,0.024291486,0.003219462,0.022160403,0.004217116,0.009417234,0.009279962,0.0397147,0.0064200233,0.0066712447,0.01146232,0.016566198,0.0038366858,0.031485647,0.010750442,0.015288868,0.013586061,0.023067769,0.029320551,0.018006045,0.015321551,0.008522978,0.035603266,0.29999667,0.06308434,0.043537654,0.007363908,0.124885716,0.019828545,0.07537711,0.048521563,0.008609595,0.017616117,0.013713608,0.012212877,0.025970012,0.044299737,0.02758247,0.076325044
14,0.01352003,0.097802706,0.016277932,0.0073753865,0.016674764,0.044687755,0.021608487,0.059885114,0.027194157,0.012015919,0.0014493868,0.033824224,0.025583878,0.00075140595,0.009011684,0.0071526077,0.054236248,0.020727407,0.019761547,0.0010883473,0.006643167,0.013956019,0.005677224,0.012309098,0.003887494,0.078385085,0.024545677,0.009709101,0.0022772816,0.0078061437,0.024948802,0.018803073,0.0065862294,0.0077607837,0.009852994,0.035547774,0.03554279,0.020490741,0.01957522,0.044741705
15,0.012142939,0.041424677,0.021200486,0.013715737,0.0021259733,0.033502407,0.012730572,0.058390602,0.015184607,0.011449697,0.0014476738,0.0032704456,0.0057486445,0.018454518,0.017661572,0.017484594,0.0045738686,0.0042738067,0.006005149,0.013700727,0.00976399,0.01280383,0.0030744246,0.0049721473,0.002015174,0.0047936416,0.0031619594,0.010718717,0.016673123,0.01702663,0.016970128,0.028634839,0.035915546,0.01887196,0.011909152,0.007883178,0.0022100334,0.008796848,0.0121997325,0.006100585
16,0.0010766241,0.0250839,0.012248989,0.023620274,0.009335601,0.0049880287,0.0034709366,0.0009848388,0.02207404,0.0067483103,0.010167156,0.05446387,0.027206697,0.010234058,0.02481988,0.005847555,0.029101873,0.02296513,0.009899613,0.037861403,0.009410176,0.006767732,0.006096733,0.005995936,0.006426308,0.00023442067,0.008308664,0.0058643674,0.0077671567,0.0026330955,0.006589666,0.007314956,0.006314058,0.009586388,0.03189948,0.01808672,0.029230148,0.014173231,0.0076011345,0.0021949308
17,0.010524534,0.00660277,0.00850713,0.011373771,0.0036458857,0.0060407612,0.022072492,0.029949086,0.011436806,0.003611287,0.00082594994,0.018828668,0.023349803,0.022680173,0.011938352,0.0043413825,0.011920179,0.029254092,0.02552011,0.007999806,0.0061145173,0.006884534,0.023119086,0.001545856,0.00094152044,0.004096529,0.006528068,0.003271005,0.015355346,0.02088249,0.032067157,0.004509709,0.007044063,0.0027444737,0.013780222,0.028528498,0.016481346,0.008137899,0.0029626486,0.012980715
18,0.036170542,0.038633656,0.03289345,0.009756942,0.00569605,0.00667344,0.027914023,0.015476149,0.025450164,0.010312851,0.0040272325,0.0092470795,0.010848146,0.008224494,0.0044328617,0.01469169,0.051829655,0.037461124,0.026625913,0.0039802557,0.0010840555,0.021717437,0.03267533,0.05070868,0.02423511,0.025246127,0.004547629,0.022268854,0.0137741435,0.06821577,0.045654073,0.02207111,0.008160902,0.0033148588,0.011829255,0.004615491,0.007662551,0.028709544,0.026525365,0.003724241
19,0.010990874,0.013228612,0.0049503352,0.0015891916,0.0027086479,0.021714458,0.024414837,0.05712522,0.04325042,0.061987206,0.009117257,0.0027658115,0.007013241,0.0049579125,0.008432166,0.009131743,0.0057411697,0.008987243,0.009160475,0.0025388408,0.015137546,0.018748587,0.0026453077,0.00810611,0.005183005,0.0030578622,0.009824088,0.0008572348,0.0010688751,0.0016352505,0.0016395849,0.022023551,0.0014944462,0.00072748406,0.0026464697,0.0016631976,0.0011527993,0.0020811474,0.002297288,0.001398137
20,0.007937907,0.002089514,0.005884718,0.0020915065,0.0040299683,0.031669922,0.041872293,0.010456799,0.012063769,0.010712732,0.00081161945,0.00228441,0.0062410436,0.013422519,0.0017342353,0.0044853645,0.012414748,0.01009516,0.013938408,0.020796917,0.004943517,0.0054366756,0.0061571384,0.01251255,0.0093159005,0.0031607442,0.015408215,0.021230351,0.019255746,0.008704886,0.0026687998,0.01234865,0.01466658,0.04574842,0.037288055,0.004795715,0.0014715116,0.0045557665,0.012730723,0.003421374
21,0.003503319,0.0022897797,0.006284115,0.007710744,0.0004165518,0.0017100202,0.002298059,0.00023932353,0.0072484715,0.004449685,0.011925048,0.0050073015,0.016559176,0.002632248,0.009791826,0.010144815,0.0018503681,0.012080963,0.019551147,0.030608086,0.008668647,0.0061144507,0.005373168,0.016286459,0.0063235136,0.013283142,0.007983886,0.0064991983,0.0025090885,0.0029490027,0.0048614307,0.018741563,0.014490251,0.0046871193,0.0012427766,0.005046453,0.03326509,0.028737284,0.015321907,0.006994615
22,0.0019887965,0.0054256925,0.020795215,0.01950629,0.039130587,0.009546777,0.02664286,0.012312819,0.008608781,0.022635631,0.017450303,0.008716423,0.02328283,0.006666729,0.014587976,0.031323016,0.0071312343,0.005790036,0.0024053885,0.0086730495,0.020435082,0.018643657,0.02612837,0.011498463,0.0077310125,0.012999173,0.008607812,0.014821029,0.02071895,0.014286481,0.0013915547,0.009762392,0.0052838894,0.0064081955,0.007884947,0.0023646988,0.00037035334,0.0041465536,0.0039337757,0.0019873758
23,0.003153355,0.0018896844,0.006179503,0.0032580239,0.0060571656,0.005854008,0.0050030877,0.005935455,0.0014759696,0.005546637,0.003939754,0.007561622,0.0046390765,0.013027496,0.0021375099,0.021427723,0.0045895753,0.010028249,0.0063011986,0.004931226,0.000882653,0.018851636,0.0119848205,0.010593841,0.009677028,0.0017062749,0.0023344369,0.0061318832,0.0020106607,0.0050891456,0.0060060252,0.0036412906,0.004262073,0.023955537,0.009564883,0.0027587651,0.0038461206,0.0030390495,0.0010890824,0.0047086854
24,0.01038051,0.010609509,0.003691292,0.0065465188,0.0021672861,0.0017659646,0.0007508309,0.015500293,0.00991881,0.016925551,0.006360123,0.0056979135,0.0014882644,0.0013043733,0.002686837,0.004379915,0.015430545,0.02825885,0.007981652,0.003982569,0.001421341,0.0076399567,0.004627758,0.011508639,0.0034952937,0.0096956715,0.0146495765,0.0034910664,0.0013433263,0.0028481106,0.003667182,0.025598153,0.029232647,0.024917535,0.0026120483,0.020475985,0.006160401,0.009401312,0.016587483,0.025125876
25,0.017454937,0.00176481,0.0022842973,0.020330895,0.0019630692,0.001990018,0.0025619008,0.011709151,0.0077138403,0.015938584,0.013630227,0.0054417457,0.0059927544,0.007663347,0.029412206,0.019363135,0.033669606,0.008130582,0.0055023506,0.0055224216,0.003927623,0.030711152,0.017027413,0.011773085,0.014177403,0.0020960937,0.0069576614,0.016184568,0.0033028866,0.00709279,0.009051888,0.0061243605,0.0065011,0.011415871,0.0035354597,0.008927379,0.010111864,0.004776014,0.009760942,0.0026143014
26,0.004842358,0.0011554849,0.013347247,0.010091634,0.010646681,0.00514594,0.0008825477,0.0047524422,0.008387437,0.0034851101,0.00027522165,0.0024141541,0.0032444121,0.0007106282,0.0013232568,0.001464997,0.008911133,0.001535125,0.0004223259,0.0030957095,0.0013124895,0.0067924927,0.010946545,0.003402855,0.0027473436,0.0021625569,0.0021899946,0.004311691,0.013974442,0.0023841402,0.0049879863,0.011885582,0.0004695836,0.0016890776,0.014983851,0.007924363,0.008149134,0.0066282274,0.003293688,0.002938594
27,0.0038689384,0.0019701389,0.0061909882,0.008932287,0.0011508183,0.0029711388,0.0019985898,0.0024859963,0.0003801856,0.00089836237,0.0016707105,0.0015339223,0.0016708421,0.00016710043,0.004461174,0.00093147566,0.0038349202,0.005545018,0.0068026185,0.0035281437,0.007275845,0.0032505186,0.005500503,0.0040264074,0.004287867,0.0033026112,0.003047058,0.007526321,0.0031860212,0.0026724045,0.0014887901,0.0034391177,0.0022096375,0.0016864634,0.0027077273,0.00064618135,0.0012779438,0.0025332533,0.00037956142,0.0016681688
28,0.004067295,0.0065394985,0.0045297216,0.0036315015,0.00043112168,0.0030883753,0.006610619,0.0007473479,0.000545725,0.0015225039,0.004573852,0.00033439673,0.001267221,0.0035125185,0.0007136351,0.0017103928,0.0019261969,0.018385956,0.00042918045,0.001491698,0.0007352461,0.0020818084,2.4800709e-05,0.0025891676,0.0037531387,0.0020890275,7.6498356e-05,0.0017361188,0.0030069337,0.00034000067,0.00018615348,0.006426429,0.009156372,0.0063386876,0.004964387,0.008424118,0.0007809611,0.001022653,0.007380425,0.0072160773
29,0.0062024416,0.004432013,0.0024480373,0.007705654,0.011713192,0.0027826093,0.005487579,0.00053813815,0.0021902577,0.023709489,0.0049599875,0.0051134764,0.015608537,0.0071411906,0.0098847635,0.0029520723,0.00612777,0.0019297488,0.0020036148,0.0011046444,0.0011841436,0.0035989415,0.00069478096,0.0020680926,0.00038118009,0.0011154276,0.0011893865,0.0005254867,0.004136517,0.003319063,0.008863614,0.0024241917,0.002228743,0.018150225,0.0025674242,0.0053342795,0.003029636,0.002083868,0.0004552345,0.00052229856
