Epoch,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
20,0.03179604,0.01988024,0.052010447,0.0123104695,0.0024772575,0.002742331,0.018850887,0.012928655,0.021965817,0.116473265,0.0056002233,0.04699583,0.014169756,0.0674833,0.015064202,0.071240306,0.003291808,0.010285303,0.0055917767,0.043490812,0.0061932146,0.008280592,0.022214996,0.014741206,0.019204311,0.013028653,0.008437192,0.009710316,0.015192117,0.0073215263,0.012663878,0.047690507,0.0037136353,0.0128858555,0.0037655295,0.013658565,0.022344513,0.04234095,0.029068679,0.03729043,0.0055824015,0.012983615,0.0055160727,0.029903993,0.038521126,0.007050193,0.0034764814,0.009326886,0.036906816,0.029890323,0.041529,0.096595414,0.023390966,0.01811488,0.007488975,0.052147396,0.015950376
21,0.08626727,0.041756846,0.040250257,0.04371742,0.011065618,0.018659402,0.050980054,0.05816167,0.2944107,0.02790384,0.00899559,0.0032608307,0.008168095,0.014655454,0.05988218,0.00097409025,0.0030830815,0.001029716,0.0034125154,0.00847961,0.0057536513,0.030969866,0.008874875,0.02057585,0.004143091,0.017004201,0.0027617533,0.00485714,0.026849803,0.020727504,0.005620335,0.03994756,0.011282018,0.025175223,0.056130834,0.006154376,0.012520475,0.003571773,0.029284924,0.009043961,0.028004928,0.012077449,0.002030468,0.0027565197,0.016138026,0.008369886,0.0014335953,0.033602856,0.014349878,0.012356438,0.010291584,0.013326031,0.0072384933,0.003922381,0.012827343,0.003024436,0.0041842456
22,0.006010792,0.0030788693,0.0054580434,0.1527536,0.0154190045,0.013131034,0.0010824293,0.007411189,0.016141698,0.019395676,0.0035529216,0.006189315,0.0066574626,0.002808297,0.0019002657,0.0022882558,0.013609167,0.013525442,0.004966878,0.0050657494,0.012306661,0.0049906047,0.0028584022,0.0028866935,0.004439508,0.0138017805,0.003124141,0.0052202437,0.010590145,0.0049196593,0.00769745,0.0070513054,0.040924843,0.004931776,0.0033656205,0.0065710493,0.026309416,0.007585078,0.019853394,0.009964079,0.002555231,0.009121142,0.0052716713,0.0065304353,0.011603727,0.001280376,0.0016491353,0.0047081574,0.028382443,0.021520369,0.012033847,0.008068282,0.008236736,0.0022836956,0.0045719417,0.014189469,0.01109858
23,0.018899553,0.01337542,0.006961366,0.005861907,0.010016447,0.017425248,0.015081692,0.02728026,0.0021354565,0.0069538294,0.012204925,0.006086242,0.0017884743,0.0065217633,0.029124375,0.0099537885,0.011125931,0.03867798,0.00782742,0.008337218,0.003345425,0.007153887,0.018913003,0.007402636,0.022870146,0.0045356425,0.017580012,0.0072988933,0.005728425,0.009293712,0.0048382417,0.012372058,0.009566895,0.0023865397,0.0020700926,0.00034964632,0.013273658,0.002185319,0.020595279,0.023655692,0.008610391,0.020414446,0.023580167,0.017841285,0.053410348,0.015839648,0.027683832,0.008683649,0.008294655,0.015892737,0.019050892,0.00061038014,0.009683765,0.0073936973,0.0008473694,0.00917528,0.013315928
24,0.0018898792,0.0060184505,0.007412907,0.0047760727,0.019114045,0.017559348,0.015712436,0.009924728,0.013150666,0.013935632,0.008037017,0.007250858,0.010208811,0.00216392,0.0035749928,0.0069961483,0.017247893,0.0022464448,0.0040212567,0.017134152,0.010774474,0.0014193738,0.0045609428,0.0033523273,0.013547896,0.014122705,0.017826635,0.007578347,0.0038279754,0.011080757,0.010396434,0.0053214263,0.006985886,0.0010172788,0.007921127,0.1735176,0.041469663,0.0117182555,0.019336725,0.005899057,0.0063262354,0.012931647,0.0065147253,0.010194643,0.019033907,0.005886511,0.0022789906,0.0076027787,0.012100432,0.015552265,0.049555786,0.016216155,0.01562717,0.01267674,0.017827429,0.0055289064,0.01712006
25,0.013083982,0.0014960329,0.004870315,0.01652382,0.026977226,0.027424127,0.01691001,0.0074147973,0.010144626,0.006233609,0.01298025,0.0151798185,0.0037298787,0.004172708,0.003525296,0.011513425,0.025565576,0.0047232,0.00047529035,0.006274242,0.049336784,0.010043517,0.022267388,0.0021320805,0.01406339,0.026755117,0.008746386,0.009652032,0.04175971,0.009721324,0.013345806,0.019975686,0.012170421,0.010006197,0.06671144,0.0057318653,0.013090668,0.01816204,0.015543315,0.01669132,0.01970534,0.014983053,0.007466883,0.0059466204,0.0028492676,0.008050431,0.04175108,0.008490807,0.007924443,0.0021793917,0.10105615,0.011943661,0.016099831,0.0027338685,0.007903207,0.0052106883,0.0024865195
26,0.0052606612,0.0027008897,0.006706659,0.014903545,0.0023474682,0.0017232314,0.013653085,0.004062902,0.0070856204,0.0077524167,0.004994776,0.0017215052,0.0021091606,0.009119502,0.0042451667,0.008663992,0.0003100706,0.0062245713,0.0020481464,0.00660934,0.0022814218,0.00085759204,0.005583893,0.005571421,0.0031321892,0.0019668806,0.010757666,0.0075201364,0.0009111871,0.006472565,0.0062983767,0.010626232,0.010067173,0.010713275,0.016639452,0.017940905,0.0072732484,0.019831296,0.027355496,0.022336908,0.016399603,0.00862498,0.0064960746,0.04520966,0.025712527,0.05030682,0.019890526,0.029075101,0.0070402757,0.011165352,0.014605879,0.004062333,0.026346045,0.01688357,0.025706798,0.022199148,0.0033794711
27,0.0008533148,0.003472784,0.018074054,0.006653021,0.0057939,0.011420061,0.0154366875,0.016108284,0.0013058182,0.0051210937,0.0023075065,0.0039910777,0.0054900534,0.0034206165,0.021208653,0.0023353603,0.004228286,0.007320638,0.008019535,0.061992824,0.0014902123,0.031589232,0.047575228,0.029907418,0.008517762,0.0015222913,0.0037487482,0.008691403,0.012866631,0.008550911,0.003689666,0.003857919,0.00326377,0.007493982,0.0104064355,0.002221922,0.0028214375,0.010868881,0.002316858,0.018019946,0.082024895,0.0040404685,0.012960004,0.003645282,0.006788442,0.0034343584,0.018774237,0.0040652617,0.004831453,0.0010954768,0.012410978,0.00034602854,0.0051992824,0.0067129973,0.005090465,0.007348508,0.0019135919
28,0.009336266,0.015598689,0.016037434,0.0055108694,0.013536905,0.0125022475,0.01121575,0.015740238,0.02003316,0.0010272322,0.0019579218,0.0099181505,0.003457129,0.005118082,0.0022286987,0.008049808,0.018172914,0.01788528,0.01089046,0.0036548786,0.0060424795,0.009557296,0.0020962148,0.0017599937,0.008703772,0.002238826,0.0014120612,0.00920351,0.0016895051,0.0018401912,0.0055904333,0.0023028492,0.00021177602,0.01426037,0.005638644,0.004889694,0.0069790147,0.0029285087,0.0053945635,0.0044850605,0.014854163,0.0043735327,0.11531986,0.002496683,0.022589194,0.0198354,0.017634992,0.0063951067,0.0047719763,0.0100342315,0.0034861416,0.011540001,0.002671617,0.04863877,0.00599928,0.00429311,0.040135413
29,0.021564748,0.0037190504,0.0076453807,0.007204897,0.09734695,0.017168496,0.0068802163,0.0102766575,0.0056624147,0.0046516685,0.0110994065,0.028374767,0.013058928,0.011634009,0.00863867,0.000699218,0.009943187,0.02122142,0.009063434,0.012214435,0.0016544888,0.009580677,0.0018648254,0.0023218042,0.017959043,0.002263039,0.0016847262,0.0020356951,0.015213468,0.0038619065,0.019441694,0.0113984365,0.015038282,0.006253369,0.0040847696,0.0025188783,0.004390727,0.020494567,0.007532168,0.009656496,0.011909058,0.0058209333,0.005308438,0.005763211,0.0008722316,0.0062777735,0.001824868,0.0152226575,0.0030192467,0.00092170096,0.0023540899,0.01013739,0.007486359,0.006407081,0.04758554,0.010071497,0.0045301714
