Epoch,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42
10,0.0431159,0.043995187,0.042090777,0.019383237,0.015795425,0.04654985,0.12498139,0.044731293,0.025533712,0.13493274,0.055822138,0.040094376,0.069933236,0.061292384,0.033418354,0.0029683718,0.0051174993,0.03254756,0.09568215,0.030334888,0.011838432,0.007320969,0.0744299,0.09508304,0.09776425,0.026890561,0.017119525,0.014730282,0.12888072,0.069943875,0.026204253,0.022216437,0.11132465,0.010251359,0.014515907,0.06458722,0.091460064,0.04040532,0.07701093,0.032111406,0.01615827,0.023158591,0.025682792
11,0.023099594,0.024543103,0.023905143,0.025591768,0.026394231,0.002023594,0.048777018,0.022962846,0.1056377,0.06539522,0.043577723,0.048763536,0.023737565,0.09493012,0.028271472,0.010379126,0.054826025,0.025088876,0.0610256,0.015634857,0.06707573,0.070837826,0.028911913,0.0050127283,0.01958413,0.029665414,0.028764261,0.017178338,0.025988135,0.23304462,0.018743888,0.031591933,0.049876746,0.037463985,0.03820076,0.017684534,0.03301922,0.13533661,0.0709414,0.009180881,0.03805926,0.013890506,0.01663772
12,0.0595866,0.0072949454,0.04409652,0.005793902,0.0249715,0.033839907,0.009901609,0.05313754,0.010394597,0.004761286,0.0108312145,0.20790838,0.047403403,0.064164445,0.044036,0.038535777,0.07404648,0.031316593,0.0052218265,0.016089099,0.022561394,0.041518733,0.02664107,0.014249799,0.0071175774,0.029722016,0.15099467,0.031063806,0.0035493309,0.03647931,0.0071816905,0.033362478,0.0027110996,0.017037883,0.15278268,0.11265084,0.0121996505,0.0067457873,0.007912163,0.024615023,0.023943037,0.012141992,0.01081391
13,0.017244332,0.00833068,0.0024055748,0.0033840383,0.019445581,0.01333156,0.0073822313,0.006673163,0.024062775,0.00301277,0.023082944,0.017751005,0.022866532,0.01421259,0.020913513,0.01785016,0.054325245,0.029857134,0.028590541,0.0319796,0.07728968,0.034280002,0.024901139,0.020170998,0.04743857,0.017720347,0.047287203,0.07758233,0.006488955,0.006516097,0.0077483254,0.011621771,0.024765767,0.03307232,0.012110436,0.022406643,0.020516433,0.04718014,0.014028523,0.0073821656,0.045701638,0.26365376,0.0068762796
14,0.030506207,0.007747395,0.005702355,0.0015841152,0.013936623,0.02859843,0.0507708,0.0010581253,0.012524607,0.024108546,0.017583523,0.24987559,0.036551595,0.035537645,0.0050421697,0.056582697,0.07122584,0.09306673,0.1789687,0.014682477,0.019340523,0.0075404174,0.0121736415,0.009611881,0.06374465,0.011810823,0.007411315,0.02213033,0.021216875,0.003888667,0.030750293,0.015462441,0.020711508,0.0042938916,0.020351738,0.0042431783,0.0021582914,0.005501562,0.013874618,0.015385933,0.0052829273,0.024557823,0.007039509
15,0.021478184,0.045001443,0.009438919,0.012227302,0.019519053,0.036837384,0.019037832,0.041144013,0.05360198,0.069574445,0.014101559,0.17969899,0.024526607,0.016670946,0.029565278,0.0029732734,0.0026283176,0.03170308,0.06566323,0.054966506,0.043148533,0.054512553,0.021720793,0.041790355,0.01151652,0.0051971534,0.033084102,0.021189028,0.006881765,0.04520461,0.08530031,0.06978924,0.02743758,0.09664173,0.006675248,0.01755552,0.03832643,0.05202847,0.017701961,0.021476513,0.022622272,0.009323631,0.014318613
16,0.07001345,0.06639172,0.052833267,0.04214469,0.010896657,0.019711511,0.053597152,0.021713924,0.027813425,0.016991794,0.013706038,0.054351803,0.0068602795,0.015099363,0.014947877,0.014746033,0.17239775,0.06872019,0.09408902,0.13307966,0.06964585,0.041840285,0.017119518,0.0013244229,0.0026384126,0.0073531857,0.0040305536,0.012272114,0.0077398494,0.031365655,0.022991214,0.02811607,0.028269636,0.0005498839,0.007048666,0.0029078,0.0033432588,0.007433554,0.0051657865,0.004116424,0.03334192,0.020859715,0.046099618
17,0.016317923,0.023937734,0.015457443,0.018643685,0.0048383796,0.17283812,0.01794557,0.0011403626,0.00034622638,0.007296124,0.0061752377,0.023873687,0.014373973,0.007328326,0.0020871237,0.009308242,0.012737427,0.028514463,0.014990482,0.012541971,0.03526602,0.018339092,0.020616684,0.014964586,0.004965218,0.008697774,0.003101434,0.026848067,0.005878834,0.01452468,0.0041893045,0.011572267,0.0077657206,0.0024056882,0.0085509885,0.014919458,0.013916627,0.08821739,0.0062700436,0.002849149,0.0039602155,0.056659926,0.011474915
18,0.005332576,0.0049441066,0.0048993696,0.025998054,0.0034538931,0.001504051,0.020055376,0.011812555,0.00820409,0.0049077123,0.006558123,0.008088177,0.046543356,0.0062818,0.010822047,0.012970729,0.005264352,0.01615299,0.009120669,0.0056106546,0.017531041,0.014120977,0.0049158735,0.008363539,0.013922528,0.0055426355,0.024063839,0.003617761,0.015496646,0.0026993193,0.002048659,0.041476723,0.065921865,0.107115075,0.028991371,0.016409487,0.02308611,0.04029593,0.011695689,0.060800064,0.026983533,0.028599385,0.008651502
19,0.003368583,0.010376064,0.06852671,0.029527104,0.046269342,0.121144086,0.07785641,0.04245226,0.0041258493,0.02424683,0.015282724,0.0092859045,0.024720958,0.08737922,0.0018888557,0.0055485955,0.01783542,0.047248397,0.002033915,0.006940634,0.052746035,0.022771344,0.01749767,0.0071614245,0.0056464933,0.0032348162,0.0026351127,0.0148041025,0.008157085,0.0684483,0.005573893,0.0032620314,0.002458692,0.014246369,0.0034712912,0.025629498,0.02585398,0.009949569,0.013240639,0.040589213,0.060216248,0.027408022,0.0131581165
20,0.042886406,0.024139479,0.011235029,0.020819915,0.007975946,0.014641818,0.014514917,0.17689756,0.009366697,0.0054904474,0.0123254405,0.07808529,0.023500234,0.015953857,0.023999441,0.0014317749,0.0029387204,0.006610711,0.01673307,0.0088663455,0.0063949265,0.032095917,0.0055812644,0.0619873,0.0046033766,0.006746167,0.0036513584,0.0032763411,0.002937255,0.002852517,0.009549994,0.02912794,0.03064372,0.011737503,0.0054826494,0.011828711,0.091491096,0.08757405,0.06955807,0.014800926,0.016508054,0.0049668355,0.0061015654
21,0.012748209,0.02363891,0.031451073,0.0071835937,0.004536104,0.005231567,0.02155257,0.006252979,0.0047322176,0.010234963,0.0027260187,0.018878646,0.001210041,0.013326409,0.0025597687,0.0020470978,0.011010007,0.027305633,0.026751136,0.012041608,0.0071425904,0.010169301,0.0166688,0.022260338,0.15296416,0.00869805,0.003756137,0.042154144,0.019194156,0.03020053,0.017118273,0.0046565067,0.001663749,0.01194747,0.038110312,0.003432941,0.010961115,0.0017838703,0.013329903,0.0033381814,0.0040422603,0.008531917,0.0027834005
22,0.009829851,0.01726763,0.014645707,0.010952003,0.0047212495,0.0029480646,0.005708306,0.00017209238,0.0035881447,0.00725345,0.0056571322,0.0126311425,0.15796825,0.06090582,0.019439312,0.042657733,0.040851608,0.020396467,0.044608235,0.005291865,0.013559928,0.06068308,0.019470941,0.028322022,0.034796268,0.013278913,0.0277262,0.0049842657,0.030870654,0.039741695,0.06750581,0.065854244,0.06350076,0.011597275,0.009899019,0.022350436,0.036661077,0.0398151,0.016294409,0.021475887,0.005748404,0.011428124,0.0066983853
23,0.033735454,0.043791987,0.01991092,0.008337806,0.0062350323,0.00061725196,0.00060792733,0.009818489,0.021918047,0.030642059,0.0071386658,0.0005325371,0.025917519,0.025125764,0.004073336,0.012758899,0.021791155,0.011457277,0.02618134,0.02393556,0.005724871,0.21607487,0.009055914,0.0033322198,0.015242316,0.023210896,0.08015666,0.0074880496,0.003711916,0.01690927,0.02399747,0.026292153,0.043159075,0.011733292,0.008711859,0.008584693,0.023195162,0.03814756,0.051556118,0.054478884,0.024130225,0.018316366,0.0019134032
24,0.018115181,0.20599918,0.0304281,0.037562113,0.018575246,0.009028171,0.0043570637,0.0013377988,0.010975841,0.00031610864,0.0032125325,0.0011426413,0.0018886029,0.0035002003,0.0034247208,0.013736846,0.005232373,0.001064553,0.009465959,0.0036331543,0.033459775,0.0066715847,0.0070329537,0.0027496014,0.006179209,0.016375044,0.01103578,0.0025675562,0.028588781,0.0053806836,0.0004478342,0.005076525,0.0046586627,0.002794623,0.01635558,0.016687365,0.003101122,0.007617104,0.0043865317,0.0019520482,0.01756717,0.0048935935,0.012475198
25,0.02683094,0.011789343,0.0070477803,0.021012545,0.0021290714,0.003068339,0.012876985,0.01485052,0.016442817,0.0015374874,0.0033105968,0.005767323,0.0041548666,0.010625151,0.0040248237,0.009386906,0.011515941,0.0080909515,0.0070895758,0.0033656238,0.023930939,0.0051539056,0.00082947384,0.0024357114,0.02788615,0.006047558,0.032685373,0.014597946,0.0075152945,0.0020115485,0.0011128024,0.030057054,0.07704594,0.024443362,0.012409028,0.007762589,0.14516442,0.00309777,0.012750918,0.027405655,0.0029265983,0.009796447,0.012452762
26,0.0022764292,0.005320536,0.0026196018,0.00506803,0.0066405684,0.00542482,0.011291441,0.0018586278,0.010925602,0.008229463,0.00924077,0.086378194,0.00826735,0.00175159,0.009341647,0.008095033,0.0039643063,0.0034490353,0.0014064247,0.0031218678,0.0017177612,0.0008500419,0.004703828,0.0018695379,0.011982155,0.0026725093,0.0074841706,0.006103994,0.0032226334,0.0049311677,0.0026316696,0.0032552904,0.0009243687,0.010935461,0.03079704,0.0066029755,0.0030456958,0.013215957,0.008845186,0.15417291,0.0014467657,0.003236743,0.006423082
27,0.007965298,0.04306029,0.029869612,0.009533457,0.0062823845,0.010726589,0.018790502,0.005437227,0.03191319,0.038966335,0.0073307557,0.009792522,0.0040625874,0.0107566435,0.014428089,0.006752296,0.0007664894,0.016296756,0.00033980844,0.01037017,0.016770605,0.03816979,0.023572143,0.018547252,0.03338891,0.011540497,0.016759215,0.02715179,0.026709419,0.016244452,0.0084656365,0.036649913,0.1468531,0.0045689694,0.04296474,0.060043067,0.051797327,0.038833,0.024462646,0.0031493895,0.0027697799,0.02980278,0.04340609
28,0.037745535,0.022268884,0.026019853,0.0014849422,0.008212706,0.00428282,0.0140082985,0.0056779073,0.0003418338,0.0039414424,0.0054189176,0.000191246,0.04825549,0.001737315,0.0014791042,0.0033780271,0.017300012,0.016072597,0.0018570172,0.13314123,0.010668511,0.002587675,0.0042909416,0.0073409886,0.0018999628,0.0002517087,0.0014592687,0.00055045786,0.005847197,0.004138228,0.005855703,0.014150722,0.0059029697,0.0013823385,0.0005930228,0.026748193,0.023156842,0.061933402,0.022386234,0.0030133536,0.005726776,0.002851872,0.000780699
29,0.009387647,0.02270132,0.027793868,0.0015647503,0.006756601,0.0150949145,0.04632242,0.01448483,0.018530589,0.016373187,0.000626464,0.0035594986,0.009523617,0.004713482,0.0141507555,0.0038721778,0.0010371839,0.09271243,0.0034079375,0.0026621707,0.00791826,0.18020292,0.0017308833,0.0028396542,0.0023595719,0.009235275,0.007057314,0.007982988,0.008609774,0.0074490244,0.006468365,0.0025615296,0.015106706,0.01331515,0.008070478,0.0066075176,0.002894205,0.0018096592,0.002429749,0.0054438403,0.006525738,0.00049373246,0.0070144045
